box-img href,box-img src,name,level,detail,date,description,refcount
https://www.books.com.tw/booksComment/memberComment/xxx3447373,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Galaxy,Lv.1,4.5,2021/11/12,這本書主要是透過一位哲學家和一位年輕人的對話做為貫穿各個故事的主軸，並藉由兩者的對話來引導出阿德勒的哲學道理。本書沒有使用艱深的詞彙，然而哲學家的話語與闡發出的哲理卻需反覆咀嚼，是一本在任何一個階段看都會有不同領悟的書籍。,0
https://www.books.com.tw/booksComment/memberComment/xxx4446810,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,POOHSANTHOUGHTS,Lv.6,5,2021/10/19,《被討厭的勇氣》所有的煩惱都是來自於人際關係一直以來的我都是十分在乎別人對我的看法但轉個角度想就是我把自己看成是世界中心其實真的沒人會在乎你怎樣隨口的一句令自己煩心不已一點也不值得以往幾年我也一直沉溺在醉生夢死的生活裡憑著直覺去做事傷害了不少人但內心是一斷向著我咆哮叫我去做我人生的使命我十分矛盾也不敢面前自己保持著網上說的所謂「活在當下」去過得一天算一天當下是快樂的但長期下去內心是難受的從小到大可能我讀書成績較好比賽也拿獎項的因此我不斷給別人稱讚繼而選擇做一個乖小孩去度日總的來說就是活在別人的期望裡好興幸現在我看得懂這本書的思想我要徹底貫徹於我的人生裡勇於選擇不枉此生,2
https://www.books.com.tw/booksComment/memberComment/xxx3457618,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,小魚,Lv.4,5,2021/10/04,"這本書不論看幾次都一樣有收穫！-剛出版時就曾拜讀過，當時的我只是一名大學生，如今時隔6年後回頭又重新再看一次，感受依然非常飽滿，也慶幸這本書陪伴我成長，最喜歡作者書中提到：「你不是為了滿足他人的期望而活，我也不是為了滿足他人的期待而活，我們沒有必要去滿足別人的期望。」光是這句話就對我的人生受用無窮，-作者也提到讓人感到幸福的關鍵就是「貢獻他人」，即使不是親眼可見的貢獻也沒關係，只要擁有一種""我對某人是有用處的""主觀感受就可以。-推薦給想要得到幸福的人們，這本書非常值得一看再看，收藏一本慢慢閱讀是很棒的享受。",2
https://www.books.com.tw/booksComment/memberComment/xxx3442292,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,傑斯,Lv.1,4.5,2021/09/30,我想看完之後比起產生了被討厭的勇氣，不如說是更能跟自己感受到被討厭所帶來的憤怒或無力感相處了。換個角度和自己的難受相處，慢慢也許就忘了難受了。,1
https://www.books.com.tw/booksComment/memberComment/xxx3439318,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,流水年華,Lv.1,5,2021/08/11,這本書非常容易淺顯易讀，但需要反覆咀嚼書中哲學家說的話。一本好書可以改變人的想法，而實踐書中的想法可以改變人的一生。個人對暢銷書的可讀性一直都都是半信半疑，這本哲學不但不枯燥艱澀，非常生活化，我推薦。,3
https://www.books.com.tw/booksComment/memberComment/xxx3458388,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,一個女生,Lv.3,4.5,2021/07/25,"這本書出來很久了,拖到今年才讀,因為很怕讀到說教的書,先買了網路電子書來看,沒想到讀了一半越看越喜歡,忍不住訂購紙本書來了,而且如果身邊有人有興趣,也會想推薦他們來看,這本書大部分的邏輯都滿認同的,而且聽過心經的課程,這本書和佛教道教的理論也有一點連結,因為還沒讀完,沒比較過和基督教的差異,但我讀到的部分和心經有關聯.推薦.",2
https://www.books.com.tw/booksComment/memberComment/xxx3436282,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,棉花羊,Lv.1,5,2021/06/12,書中的一開頭提到 “ 不應該花太多時間於創傷，這只是個逃避現實的方式 ” 有別於我的想法，讓我從書中得到另一個新的想法。透過年輕人與哲學家對話的形式傳達書中的內容，特別的呈現方式。喜歡書中的兩個觀點，點醒人們是害怕改變， 而不見得沒有能力做到，以及割捨別人的課題。被討厭的勇氣幫助我們了解很多人際的問題， 讓我們在生活中學習如何過得輕鬆自在。IG：sheepcloud_read,1
https://www.books.com.tw/booksComment/memberComment/xxx3450964,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,書閣,Lv.6,5,2021/06/08,此書如此之暢銷，現在應該還是在各大排行榜上屹立不搖吧。但我這幾年來一直沒有勇氣閱讀，也覺得題材不吸引我。在朋友的極力推薦下（他覺得我太自卑），故特別借來閱讀一番，赫然發現，我還真的挺需要的呢！我需要面對什麼呢？1.需要正視改變：不是變不了，而是自己畫地自限。2.心理創傷並不存在：別用經驗決定自我，而是用我們賦予經驗的意義來決定。3.自卑：會在意你長相的只有你自己。4.不要滿足「那個人」的期望而活：割捨別人的課題。以上四點有些是從目錄節錄的，但對我來說，皆是句句抓住我心呀。此書為何會暢銷歷久不衰呢？透過作者長期鑽研阿德勒心理學（心理學三巨頭之一），並將內容簡化成年輕人（有許多煩惱的眾生）和哲學家（負責解答一切疑惑）的相互對話，非常深入而淺出。看完之後覺得豁然開朗，可以用更多角度理解事務的全貌，以及探索了心理學大師的觀點，和我的想法相符。但也會多找找其他心理學家的相關書籍，期待迸出新的火花。,1
https://www.books.com.tw/booksComment/memberComment/xxx2436505,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,翻譯很爛,Lv.1,0.5,2021/06/01,純粹針對翻譯看了一下日本版沒甚麼問題此版翻譯省略了很多語感行文平板可看性大大降低或許是想用字精簡但說實話完美沒有達到這個效果可惜！,3
https://www.books.com.tw/booksComment/memberComment/xxx2435964,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,最棒的student,Lv.1,5,2021/05/21,不管是家中還是學校，又或是職場，都會遇到一系列的問題，有可能是友誼，也有可能是上對下關係，這本書都可以幫你很好的解決，從一開始就帶來衝擊的目的論，到好好地活在當下，都可以為生活帶來不小的幫助，看完書後可能從每次相似事情，你都掌控不了情緒心靈，到最後已經可以大大縮小傷害，並不是說不反駁，而是不需要為了不是你的事生氣，然後傷害到自己，書中提到應該想想那些是你的事，那些不是你的事，也提到了一點，不要稱讚也不要責罵，只要誇獎，這本書好的地方太多不可能一一說完，讓我勇於接納自己，真的讓我受益匪淺,1
https://www.books.com.tw/booksComment/memberComment/xxx2435125,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,梯歪,Lv.2,5,2021/05/11,這本書寫的內容雖然可能很多會顛覆你的常識，但其實是相當實用的。透過主角與哲學家的對話，讓哲學變的不繁雜，而是相當生動有趣。很多理論雖然短期內沒辦法實踐，需要長時間去適應，但個人認為都是相當有用的。很推薦給對人生感到迷茫的人！,0
https://www.books.com.tw/booksComment/memberComment/xxx2434246,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,游刃有餘,Lv.2,5,2021/05/03,好喜歡的一本書。以前總以為過往經驗是因，現在我的決定、想法、行為是過去的因導致的結果。作者帶來極大的思想衝擊，倒因爲果。我們不願意改變 或是 限制自己的其實都不是「過去的我」所形成的。「當下的我」是可以不受過去所羈絆。,0
https://www.books.com.tw/booksComment/memberComment/xxx2433917,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,千凡,Lv.1,4.5,2021/04/25,曾經被這本書深深啟發，當時對同儕關係感到絕望的我，因為這本書而得到救贖，他教會我如何轉換自己的內心角度，去面對更多人際關係相處上的不如意事，十分推薦這本書！,1
https://www.books.com.tw/booksComment/memberComment/xxx2433199,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,SS,Lv.1,4,2021/04/21,這本書強調的是積極改變自己的心態，只要自己能夠改變思考方式，自然而然地就可以用新的視角去看待以往只能消極面對的事物，並且從而改變自己的生活態度，從此迎接活在當下的喜悅。這本書很適合思考消極的人閱讀，然而這本書對於無法勉強自己去積極思考的人來說，算是一帖殘忍的猛藥，可能需要多看幾次並試著去實踐細節以後，才會逐漸體會阿德勒的哲學。只是個人覺得積極思考無法完全應用在所有情況，對實踐者過度嚴格的要求容易讓人忽略傷是如何形成的，與思考如何能防範使自己不再受傷。,1
https://www.books.com.tw/booksComment/memberComment/xxx2436310,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,失望,Lv.1,5,2021/04/18,會說被討厭的勇氣，大概是因為我們過往都太被要求要替別人想而失去自我界限。現在要學著對自己好才能讓自己得以關懷他人，所以界線要懂得拉出來。也因此在不習慣（自己跟他人），是有可能被覺得不舒服。而一般若不知道怎麼處理這樣的不舒服，是有可能被轉換成討厭。但我相信彼此都懂的怎麼為自己為他人好之下，拉出這樣的界線，久了大家都會習慣到知道讓自己好也是為別人好的事。,0
https://www.books.com.tw/booksComment/memberComment/xxx2433007,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,蘋果樹,Lv.2,5,2021/04/15,此書很適合自卑感強和太在意他人的讀者，因為當中哲學家點出了很多問題的根源都是出自自卑感太強，也提醒我不需要總是為滿足他人的期望而活，這樣太痛苦了,0
https://www.books.com.tw/booksComment/memberComment/xxx2432430,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,才疏學淺的student,Lv.1,4.5,2021/04/15,我第一次看到「被討厭的勇氣」時是在圖書館，我當時被這引人注目的標題所吸引，拿起來翻閱後發現它是以兩位主角：哲學家與年輕人之間的對話，將阿德勒對於人生的觀點告訴讀者。我覺得我非常像書中的年輕人，心中有許多對人生的不滿與問題，卻不知道如何解決，直到我遇見了這本書，遇見了這位哲學家，遇見了阿德勒心理學。　　在書的一開始，哲學家就說出「人是可以改變的，世界無比單純，誰都能獲得幸福。」這句話，但我非常的不服，心想這世界這麼混亂，世界各地的戰爭頻繁，又有許多人挨餓受凍而死亡，怎麼可能人人都能獲得幸福。因此，哲學家提出了他的觀點，而他也在接下來的對話過程中慢慢給出了答案。　　我對於這本書中最感興趣的理論，就是「目的論」，因為它和我舊有看事情的觀點大不相同，它否定決定論，覺得應該追究的是現在的「目的」。舉例來說，以往我會覺得考試考不好是因為智商太低，或課程太難，但以目的論來看，其實我只是為不想讀書而找藉口。　　在這本書中，我感觸最深，且領悟最多的地方，是關於「活在當下」。我以前就聽過很多人說要把握時光，活在當下，但我一直沒有搞清楚這句話真正的意思，直到哲學家的解釋，我才了解到原來「人生就是一連串的剎那」，你永遠無法預期將來會發生什麼事，只有活在當下，才是最實際，最重要的。每天多算幾題數學題，每天多背幾個英文單字，為的不是將來的那場考試，而是「今天的成就」。　　這本書真的對我影響很深，幫助我解開心中許多疑惑，讓我想對阿德勒心理學做更深入的了解，在這本書我最喜歡的一句話：「問題不在於世界是什麼樣子，在於你是什麼樣子。」，只要我改變，世界就會改變。,0
https://www.books.com.tw/booksComment/memberComment/xxx2436589,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Hana說話樂園,Lv.3,2,2021/02/03,寫得真的很糟。作者駕馭對話體的能力很不好，經常思緒和閱讀節奏會被打斷。從某種程度上來說還不如直接去看柏拉圖的理想國比較舒適。另外作者文中大師回應年輕人的說詞僵硬，無法說服讀者認同。感覺就是在硬凹。不懂為什麼這本書那麼紅。我很認同阿德勒的概念，但這整本書來說真的很乏味，我讀不到一半就賣掉了。,6
https://www.books.com.tw/booksComment/memberComment/xxx4446928,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Inwhy,Lv.4,5,2021/02/02,《被討厭的勇氣》20210202初在書局看到這獨特的書名很驚訝，尤其這段「有人討厭你，正是你行使自由、依照自己的生活方針過日子的標記。」真是振奮人心，有種奇妙的解放感。之前老高講心理學大師榮格的「共時性(synchronicity)」非常精采，但講阿德勒，總覺得少了一點不過癮，想起當初剛看完本書的興奮感。阿德勒說：所有煩惱都來自「人際關係」，一旦踏出與人建立關係的那一步，難免就會受大大小小的傷，甚至也會傷害到人。要去除所有煩惱除非獨自一人存活在宇宙中，不過那是不可能的。想從人際關係的煩惱解脫，要先認清這是誰的課題，貢獻自己所能，卻不期待他人讚美，就會擁有真實的價值感和歸屬感。佛說：所有煩惱都來自於虛構的「我」，有了我的概念，才又分出我和他，也是人際關係!想要滅除煩惱，要持續各種布施漸成為習慣，不執著自我有沒有回報，最終達到金剛經說「無我相、無人相、無眾生相、無壽者相」。阿德勒原來你講的是佛法阿!,2
https://www.books.com.tw/booksComment/memberComment/xxx3459561,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,婷,Lv.6,5,2020/12/24,一直在暢銷榜上的書身邊有很多的朋友推薦看的時候真的需要動腦去思考將內容轉化成自己的想法很實用的書,2
https://www.books.com.tw/booksComment/memberComment/xxx2424253,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,張元易 Vincent Yuanyi Chang,Lv.4,5,2020/08/17,雖然我受過專業心理學訓練，但我還是非常喜歡這兩位作者的互動方式：用淺顯易懂的方式對話，然後傳遞給讀者；然後讓讀者都能夠得到幸福。很高興這本書能夠在台灣有中文翻譯版。繼科普之後，哲學以及其他人文社會科學也越來越普及。這對我們的人格發展真是好！任何學問都是有用的！只要我們理解並且學會方法，我們就可以邁向自我實現。,0
https://www.books.com.tw/booksComment/memberComment/xxx2426188,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Derek,Lv.6,4.5,2020/08/06,這本書在暢銷榜超久的，一開始看到這本書的時候，只有一個想法「要坦然被討厭、坦然接受自己被討厭，真的是需要勇氣」。沒有人能夠滿足所有人，不生不滅、不垢不淨、不增不減，事物都是雙向的。而外境是來自於自己的內心，一切都回到自己。,2
https://www.books.com.tw/booksComment/memberComment/xxx2430803,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,彰化林痣零,Lv.2,5,2020/07/01,怎麼讓自己活得更自在，看這本書就對了一直以來我都很害怕自己的行為舉止會不會帶來別人異樣的眼光很害怕被說話、被討厭但如果一直都這麼戰戰兢兢的生活這就不是自由的自己了如果有跟我一樣困擾的人都可以閱讀一下這本書看完之後獲得滿滿的能量,1
https://www.books.com.tw/booksComment/memberComment/xxx2412891,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,板橋外送哥,Lv.1,5,2020/01/26,這本書在講目的論，反對因果論。人可以憑著自己的改變決定未來。其實這個犯罪學也有讀到。這邊剛好是在講人是可以後天改變的部分。,0
https://www.books.com.tw/booksComment/memberComment/xxx2409206,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Joline,Lv.2,4.5,2019/10/31,這本書啟發了我，人生應該為自己而活，而不是為別人而活。為尋求他人認同、在意他人評價，讓煩惱往往來自於人際關係。人生的定義應該由自己給予，活在當下貫徹自己的生活方式才是最重要的。,1
https://www.books.com.tw/booksComment/memberComment/xxx2430802,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Sherry,Lv.2,5,2019/09/26,完全被寫中!! 相信這是大多數人都有的困擾，強烈建議每個人都該看看這本書，會更能過放過自己，過得更好。,1
https://www.books.com.tw/booksComment/memberComment/xxx3437308,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,挖屋好爽喔  媽媽有勢就可以幫小孩出書  爽爆～,Lv.3,5,2019/08/17,不能否認，就是這本書，炫起了阿德勒旋風。評論書，必須回到本質。也必須要超出本質以外。本書內容提出的論點，正反正反，就讓第三者的讀者可反覆思考。正反合，你作為讀者就必須有統整的能力。我看很多人都說期待太高所以很失望。我想說，這不過就是一本簡單的書，又不是阿拉丁神燈。你自己讀書用許願的渴望，就不能責怪這本書是暢銷之作，沒有力道。書本來就是給你的當頭痛斥，給你的新的視野。你要責怪裡面深度不夠，那也要問問你自己哲學的書你看了幾本，買了幾本？如果你只是因為暢銷，因為別人，因為怎樣怎樣所以買了，那你第一個要檢討的不是書本，應該是你自己。對阿！憑什麼別人說好，你就要用好的標準去評論？對阿！為什麼這本暢銷，就代表你需要去看？這本書的知識點作為普及書，我認為很足夠也很親切。在很多人批評的內容中，要是我沒看到能反駁或是根本沒這些知識點，我就會跳過。以下隨手幫各位列出幾個知識點，也作為文後舉例。△情緒是工具，是有目的△自卑與自卑情結△橫向關係△課體分離△幸福是貢獻△當下想要批評這本書，先來把這幾個議題來說清楚。也就是能夠反駁以下幾點。1.情緒論2.佛洛伊德的理論3.不被責罵也不被鼓勵，這個態度在古文岳陽樓記裡，早就體現。4.人生任務的重要性5.幸福是什麼？6.當下的力量就隨手舉出來的這幾個知識點，已經滿足夠一個人去思想了。我相信拋開個人成見，以學習的心態讀這本書，不可能空手而歸。有人看這本書，想要一朝變鳳凰。有人看這本書，想要抓毛病反駁。(諷刺的跟書中年輕人一拍即合呢)又有多少人看這本書，純粹是想要萃取知識與反覆的思考呢？我看不慣的是當這本書暢銷起來，各種人就眼紅露骨的批判起來。有的人根本沒看，就是想批判「暢銷」。有的人看了，但只想看自己想看到的，就一句「心靈雞湯」。有的人認認真真看了，可是對思考反思的訓練完全不熟悉，就說「這就是勵志書」。愚蠢的人，真的完全沒有在害躁的。我就一句話，「橫向關係」是什麼？幸福是什麼？這書有讓人思索的價值，前提是，你要願意去想。也許你看的書不夠多，哲學普及書隨便找一本，亞里斯多德的幸福也了解一下。你要有對比，才會有思考。簡單的丟下一句話就把這本書打到神廟那類的破書，沒這麼簡單。因為我們都有腦。,14
https://www.books.com.tw/booksComment/memberComment/xxx2405245,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Dindon,Lv.1,5,2019/07/29,這本書是少數讓我可以意猶未盡地讀下去，很推!,0
https://www.books.com.tw/booksComment/memberComment/xxx2401257,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,一定有原因,Lv.2,5,2019/05/21,暢銷書就是沒話說大推,1
https://www.books.com.tw/booksComment/memberComment/xxx3444789,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,TASYA-STUDIO（TASYA）,Lv.4,5,2019/04/18,過去我們所學習的心理學大多是佛洛伊德式的論點，尤其是「決定論」中的「過去發生的事會影響未來的自我」這一概念。但如今有了阿德勒提出的相反觀點，讓我們能夠思考的面向更為多元。或許有些主張至今要推廣仍然有些難度，但筆者認為，若是每個人都能學習阿德勒式心理學，那些我們從古至今都在追求的「人生的意義」以及「幸福的方法」，或許將不再是無解的「歌德巴赫猜想」。,0
https://www.books.com.tw/booksComment/memberComment/xxx2399580,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,阿寶,Lv.1,5,2019/04/13,看完書後，不時會去想書中所提的「課題分離」、「所有的煩惱都是來自於人際關係」，覺得講得很有道理，我們為什麼會覺得煩，都是因為跟人想處上出現了一些問題，還有有時候會覺得別人是不是討厭我，在生我的氣，但那又如何，他要討厭我、生我氣，他只有他能決定，我們只要檢討做出某些行為是否是正確、錯誤就好，每個人的認知都不一樣，所以沒有什麼好煩惱的，這是這本書帶給我在生活上一直思考的原動力。,1
https://www.books.com.tw/booksComment/memberComment/xxx2399206,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Jys,Lv.1,5,2019/03/30,平凡 不等於 無能,0
https://www.books.com.tw/booksComment/memberComment/xxx2395082,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,年輕人,Lv.1,1,2018/11/05,當初也是被書名與知名度所吸引而購買的，可是真的意外地看不下去，鼓勵人勵志往前走，不要被過去經驗所牽絆是很好，可是總覺得作者所持的立場是否過於武斷，一直在否定過去的經驗？每個人的背景跟基本條件本來就不同，當然為了有所成就也會需要付出不同程度的代價呀！另外，書中使用大量對話往往為了鋪陳一個很小的、幾句話就講完的概念，看了很久真的覺得浪費時間！,12
https://www.books.com.tw/booksComment/memberComment/xxx2394474,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,fang,Lv.1,5,2018/10/06,看完了這本書 我一直在想為什麼大家那麼害怕“被討厭”我覺得最深層的根本原因是因為大家都害怕“孤獨”害怕被孤立 被排擠 怕在這個團體中沒有自己的位置  怕自己沒有融入在這個團體中就會無法生存所以開始不停地迎合別人  討好別人  從別人的身上得到認同感 安全感 歸屬感   卻在不知不覺中失去了自我其實認同感  安全感  歸屬感是可以靠自己創造的  不需從別人身上獲得在尊重別人的前提下 認同自己的感受並且能勇敢的表達出來  我覺得這就是一個人的自我價值也許你會擔心  把自己的真心話說出來  會讓別人“討厭”但討厭是他自己的情緒  是他自己的課題   是你無法控制的  所以你無需對他的情緒負責當你不再害怕“孤獨”的時候  才是真正的“自由”所謂的“自由” 就是“做你真正的自己”,5
https://www.books.com.tw/booksComment/memberComment/xxx2399634,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,千千最可愛,Lv.1,4,2018/08/30,真心推薦給有煩惱的朋友，這本書人大部分的煩惱，其實都是自己給自己的。沒有無法解決的問題，只有不想改變的自己。內容貼近現實且讓人非常有感覺。不過真的要花很多時間一遍又一遍地看，因為這本書的重點太凌亂，都需要自己總結寫在旁邊，不過依然強力推薦給自認為不幸福的朋友喔。,1
https://www.books.com.tw/booksComment/memberComment/xxx2393521,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,chiaying_1021,Lv.1,3,2018/08/29,當初就是被這書名給莫名地吸引，誰能如此接受被他人討厭卻還必須擁有勇氣?看完後，心中感悟特別深，這是本淺顯易懂卻值得一再思考、回味的書!也因為這本書，可以讓人改變原有的個性，不再那麼執著於一些曾經認為及重要但明明只是小事的事。這是一本我想向任何在人際關係方面出現不解...等的讀者所推薦，相信看完會有很大的收穫。,0
https://www.books.com.tw/booksComment/memberComment/xxx2390467,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,xoxo,Lv.1,5,2018/05/04,這本書非常容易淺顯易讀，但並不代表不值得購買或細細品味。對於閱讀速度快的人，我建議多反覆咀嚼書中哲學家說的話。一本好書可以改變人的想法，而實踐書中的想法可以改變人的一生。個人對暢銷書的可讀性一直都都是半信半疑，這本哲學不但不枯燥艱澀，非常生活化，我推薦。,4
https://www.books.com.tw/booksComment/memberComment/xxx2396707,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,焦抹,Lv.3,3,2018/03/12,本書與預期的相當有落差，對於抱持著來看「心理學」書籍的我可說是令人失望。當然，這也是我個人沒有做足功課就直接買書的關係，因此並不怪罪《被討厭的勇氣》。然而我仍只給了它三顆星的評價，這是為什麼呢？以下兩點簡易說明。一、本書採用語錄式，作為入門書籍確實非常的好讀。然而這種方式也使得文章過於冗贅，如果在每個章節後面能有重點統整，我想會更好。二、定義多，但是論證少，且發表的論證面相不廣。本書以年輕人的角度切入，因此對於議題其實有相當侷限。而這套方式究竟要如何普及使用到各種人身上呢？例如對於犯罪、戰爭、家暴或其他背景下的人。目的論固然有它的道理，但本書所提及的層面過於輕忽外力，不免有淪為心靈雞湯之感。以上僅僅是對於《被討厭的勇氣》一書之心得，而本書有二部曲，也就是續篇，也許在看完後我會對於兩位作者岸見、古賀的想法有所改變也不一定。然而就以上兩點而言，我認為本書確實有其不足，因此予以三星評價。個人想法，僅供參考。,9
https://www.books.com.tw/booksComment/memberComment/xxx1411788,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,故事細膩,Lv.1,4,2018/01/22,這本書給我的感覺，像是啟發了一個...哲學面的世界觀點！書中主要的描述是每個人的世界都是主觀的，經驗的意義要由現在的自己來決定。我有點像是豁然開朗...很多原本不曾想過的觀點..突然出現在我眼前。我要是評價我自己會說..我是一個很自在很自由的人。要是沒人束縛過在意我的自由..我還算自由嗎？看了這本書後我才會想..很多情緒會不會是因為我賦予了它目的..它才往這個方向走。那個達成目的的手段該是用這樣的情形嗎？人生的確是一連串的點，比起結果，當下的滿足感.成就感才是我覺得人生重要的意義。,1
https://www.books.com.tw/booksComment/memberComment/xxx5450968,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,王金財,Lv.5,5,2017/12/24,真心不騙，百分推薦，絕不踩雷!2015最佳選書(呃..好像是2014出版?)很開心看到這本書在台灣熱賣，這表示這本書能受到台灣民眾的青睞與認同，因為本書所要傳達的主要宗旨就是:負責任的態度，你才是你人生股份有限公司的CEO!而這個責任態度(課題)，我認為是目前許多台灣人所缺乏的，或許更正確的說法是:人類共同所缺乏的。(心理學許多現象，例如自利偏誤等等..)佛洛依德的因果論，阿德勒的目的論，其實各有所長，各有是非，我無法用二元黑白論來說明誰是誰非，因為我認為這兩者互為手足，缺一不可，也就是說這兩者是唇齒相依，缺乏任一方的論述，另一方都無法證明自論為真，藉由兩者論述的互相批判與攻擊與防守之間，真正可貴的事實藉以浮現，珍貴於此。佛洛依德的因果論屬於必然存在現象，這是不可否認的事實，但在因--到--果的這個過程，阿德勒的目的論在這個過程裡當了程咬金，破壞了佛洛依德想藉由因果論一路順暢的直達車。這本書的寫作方式非常[童話書]，閱讀起來平易近人，藉此一路漸漸接近核心概念，而且步步採用批判思考的反駁論述，帶領讀者慢慢了解目的論的概念，但是也由於這樣敘事的方式(目的論)，所以造成了一些副作用，目的論衍生而出的陰謀論!我個人稱為:只要我喜歡，管你去死!這是讀者過於解讀阿德勒的[人我分離的課題]。阿德勒的人我分離課題並不是教導讀者不管別人死活，他只是想告訴這個課題的[界線]，希望讀者認清這個界限，但他並不是要讀者[不管別人死活]。但我也能理解一本書對與每個人都會產生不同的解讀方式，所幸..所幸...第二部出現了!我非常強烈的建議，請將以下三本做為綜合用藥，就像有些強效藥需要搭配胃藥一起服用一樣，1.被討厭的勇氣;2.被討厭的勇氣 二部曲完結篇;3.拋開過去，做你喜歡的自己以上三本都是由 岸見一郎 所著，而且我也建議對阿德勒有興趣的讀者到目前為止只需要購入這三本就綽綽有餘了，請不要再花多餘的冤枉錢購買其它的跟風作品，不論是否為此作者所著。真心不騙，百分推薦，絕不踩雷!,6
https://www.books.com.tw/booksComment/memberComment/xxx1411103,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,收穫很多～沒接觸過「阿德勒」可以收藏,Lv.1,5,2017/12/21,第一次看阿德勒心理學的書看完收穫非常大，也剛好自己最近考慮換工作裡面很多概念和平常的思考邏輯很不同節錄裡面自己非常喜歡的文字答案，不是由誰來告訴你應該自己親手找才對。從別人那裡得到的答案不過只是頭痛醫頭，腳痛醫腳一點價值都沒有。常常讀到心有戚戚焉非常推薦這本書👍🏻,1
https://www.books.com.tw/booksComment/memberComment/xxx5448888,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,黃進清,Lv.4,5,2017/12/19,被討厭的勇氣心得報告： 黃進清20171115有人說：「這本書救了他一命！本書擁有魔法！」P6，有可能嗎？一本書能夠救人一命？會不會太誇張了？書上說：沒錯！這是真的！如果讀者能夠相信「目的論」而非「決定論」，他相信自己可以改變自己的命運，而且有「勇氣」去做出改變，他的人生一定會就此重生。一個人幸不幸福的重點不在「客觀事實」，而在「主觀認定」。有人問：人生有什麼任務嗎？P115書上說：阿德勒心理學認為，人生的任務有：1.工作的任務；2.交友的任務；3.愛的任務。而人生的目標就是在相信「自己有能力的」的情況下，進行「依賴」、「獨立」、「互賴」的階段成長過程。P113有人問：什麼是「課題的分離」？P145書上說：所有人際關係中的紛爭，都是因為有人一腳踩進別人的課題裡；或是自己的課題遭到干涉所引起的。要區分這是誰的課題方法很簡單，請想一想「因為這個決定而帶來的結果，最後會由誰來承受！」有人問：人，到底能不能得到幸福？(封底)書上說：可以！本書可以視為提倡「幸福學」的書籍。只要依照書中的步驟：1.相信「目的論」；2.認同所有煩惱都來自於「人際關係」；3.割捨別人的課題；4.脫離以自我為中心的想法；(世界的中心在哪裡？)5.認真活在當下(需要接納自我、信任他人、貢獻他人，從對自己的執著切換到對他人的關心)P232。有人問：追求「人生幸福」有沒有捷徑？書上說：有的，依照阿德勒心理學的想法，最理想的狀態是「人生只要不失去指標，朝著它前進，就有幸福」(P285)，所以我們需要人生導引之星，而這顆星在哪裡？就是「貢獻他人」。只要在自己的領空掛上「貢獻他人」這顆星星，就可以和幸福同在，和朋友同在。,2
